Role	Animation	Layer	TotalFrame	TailLength	OffsetX[1]	OffsetZ[1]	Cos[1]	Sin[1]	OffsetX[2]	OffsetZ[2]	Cos[2]	Sin[2]	OffsetX[3]	OffsetZ[3]	Cos[3]	Sin[3]	OffsetX[4]	OffsetZ[4]	Cos[4]	Sin[4]	OffsetX[5]	OffsetZ[5]	Cos[5]	Sin[5]	OffsetX[6]	OffsetZ[6]	Cos[6]	Sin[6]	OffsetX[7]	OffsetZ[7]	Cos[7]	Sin[7]	OffsetX[8]	OffsetZ[8]	Cos[8]	Sin[8]	OffsetX[9]	OffsetZ[9]	Cos[9]	Sin[9]	OffsetX[10]	OffsetZ[10]	Cos[10]	Sin[10]	OffsetX[11]	OffsetZ[11]	Cos[11]	Sin[11]	OffsetX[12]	OffsetZ[12]	Cos[12]	Sin[12]	OffsetX[13]	OffsetZ[13]	Cos[13]	Sin[13]	OffsetX[14]	OffsetZ[14]	Cos[14]	Sin[14]	OffsetX[15]	OffsetZ[15]	Cos[15]	Sin[15]	OffsetX[16]	OffsetZ[16]	Cos[16]	Sin[16]	OffsetX[17]	OffsetZ[17]	Cos[17]	Sin[17]	OffsetX[18]	OffsetZ[18]	Cos[18]	Sin[18]	OffsetX[19]	OffsetZ[19]	Cos[19]	Sin[19]	OffsetX[20]	OffsetZ[20]	Cos[20]	Sin[20]	OffsetX[21]	OffsetZ[21]	Cos[21]	Sin[21]	OffsetX[22]	OffsetZ[22]	Cos[22]	Sin[22]	OffsetX[23]	OffsetZ[23]	Cos[23]	Sin[23]	OffsetX[24]	OffsetZ[24]	Cos[24]	Sin[24]	OffsetX[25]	OffsetZ[25]	Cos[25]	Sin[25]	OffsetX[26]	OffsetZ[26]	Cos[26]	Sin[26]	OffsetX[27]	OffsetZ[27]	Cos[27]	Sin[27]	OffsetX[28]	OffsetZ[28]	Cos[28]	Sin[28]	OffsetX[29]	OffsetZ[29]	Cos[29]	Sin[29]	OffsetX[30]	OffsetZ[30]	Cos[30]	Sin[30]	OffsetX[31]	OffsetZ[31]	Cos[31]	Sin[31]	OffsetX[32]	OffsetZ[32]	Cos[32]	Sin[32]	OffsetX[33]	OffsetZ[33]	Cos[33]	Sin[33]	OffsetX[34]	OffsetZ[34]	Cos[34]	Sin[34]	OffsetX[35]	OffsetZ[35]	Cos[35]	Sin[35]	OffsetX[36]	OffsetZ[36]	Cos[36]	Sin[36]	OffsetX[37]	OffsetZ[37]	Cos[37]	Sin[37]	OffsetX[38]	OffsetZ[38]	Cos[38]	Sin[38]	OffsetX[39]	OffsetZ[39]	Cos[39]	Sin[39]	OffsetX[40]	OffsetZ[40]	Cos[40]	Sin[40]	OffsetX[41]	OffsetZ[41]	Cos[41]	Sin[41]	OffsetX[42]	OffsetZ[42]	Cos[42]	Sin[42]	OffsetX[43]	OffsetZ[43]	Cos[43]	Sin[43]	OffsetX[44]	OffsetZ[44]	Cos[44]	Sin[44]	OffsetX[45]	OffsetZ[45]	Cos[45]	Sin[45]	OffsetX[46]	OffsetZ[46]	Cos[46]	Sin[46]	OffsetX[47]	OffsetZ[47]	Cos[47]	Sin[47]	OffsetX[48]	OffsetZ[48]	Cos[48]	Sin[48]	OffsetX[49]	OffsetZ[49]	Cos[49]	Sin[49]	OffsetX[50]	OffsetZ[50]	Cos[50]	Sin[50]	OffsetX[51]	OffsetZ[51]	Cos[51]	Sin[51]	OffsetX[52]	OffsetZ[52]	Cos[52]	Sin[52]	OffsetX[53]	OffsetZ[53]	Cos[53]	Sin[53]	OffsetX[54]	OffsetZ[54]	Cos[54]	Sin[54]	OffsetX[55]	OffsetZ[55]	Cos[55]	Sin[55]	OffsetX[56]	OffsetZ[56]	Cos[56]	Sin[56]	OffsetX[57]	OffsetZ[57]	Cos[57]	Sin[57]	OffsetX[58]	OffsetZ[58]	Cos[58]	Sin[58]	OffsetX[59]	OffsetZ[59]	Cos[59]	Sin[59]	OffsetX[60]	OffsetZ[60]	Cos[60]	Sin[60]	OffsetX[61]	OffsetZ[61]	Cos[61]	Sin[61]	OffsetX[62]	OffsetZ[62]	Cos[62]	Sin[62]	OffsetX[63]	OffsetZ[63]	Cos[63]	Sin[63]	OffsetX[64]	OffsetZ[64]	Cos[64]	Sin[64]	OffsetX[65]	OffsetZ[65]	Cos[65]	Sin[65]	OffsetX[66]	OffsetZ[66]	Cos[66]	Sin[66]	OffsetX[67]	OffsetZ[67]	Cos[67]	Sin[67]	OffsetX[68]	OffsetZ[68]	Cos[68]	Sin[68]	OffsetX[69]	OffsetZ[69]	Cos[69]	Sin[69]	OffsetX[70]	OffsetZ[70]	Cos[70]	Sin[70]	OffsetX[71]	OffsetZ[71]	Cos[71]	Sin[71]	OffsetX[72]	OffsetZ[72]	Cos[72]	Sin[72]	OffsetX[73]	OffsetZ[73]	Cos[73]	Sin[73]	OffsetX[74]	OffsetZ[74]	Cos[74]	Sin[74]	OffsetX[75]	OffsetZ[75]	Cos[75]	Sin[75]	OffsetX[76]	OffsetZ[76]	Cos[76]	Sin[76]	OffsetX[77]	OffsetZ[77]	Cos[77]	Sin[77]	OffsetX[78]	OffsetZ[78]	Cos[78]	Sin[78]	OffsetX[79]	OffsetZ[79]	Cos[79]	Sin[79]	OffsetX[80]	OffsetZ[80]	Cos[80]	Sin[80]	OffsetX[81]	OffsetZ[81]	Cos[81]	Sin[81]	OffsetX[82]	OffsetZ[82]	Cos[82]	Sin[82]	OffsetX[83]	OffsetZ[83]	Cos[83]	Sin[83]	OffsetX[84]	OffsetZ[84]	Cos[84]	Sin[84]	OffsetX[85]	OffsetZ[85]	Cos[85]	Sin[85]	OffsetX[86]	OffsetZ[86]	Cos[86]	Sin[86]	OffsetX[87]	OffsetZ[87]	Cos[87]	Sin[87]	OffsetX[88]	OffsetZ[88]	Cos[88]	Sin[88]	OffsetX[89]	OffsetZ[89]	Cos[89]	Sin[89]	OffsetX[90]	OffsetZ[90]	Cos[90]	Sin[90]	OffsetX[91]	OffsetZ[91]	Cos[91]	Sin[91]	OffsetX[92]	OffsetZ[92]	Cos[92]	Sin[92]	OffsetX[93]	OffsetZ[93]	Cos[93]	Sin[93]	OffsetX[94]	OffsetZ[94]	Cos[94]	Sin[94]	OffsetX[95]	OffsetZ[95]	Cos[95]	Sin[95]	OffsetX[96]	OffsetZ[96]	Cos[96]	Sin[96]	OffsetX[97]	OffsetZ[97]	Cos[97]	Sin[97]	OffsetX[98]	OffsetZ[98]	Cos[98]	Sin[98]	OffsetX[99]	OffsetZ[99]	Cos[99]	Sin[99]	OffsetX[100]	OffsetZ[100]	Cos[100]	Sin[100]	OffsetX[101]	OffsetZ[101]	Cos[101]	Sin[101]	OffsetX[102]	OffsetZ[102]	Cos[102]	Sin[102]	OffsetX[103]	OffsetZ[103]	Cos[103]	Sin[103]
R1LifuMd010011	Attack01	0	31	0	0	0	1	0	0	-0.07	1	0	0	-0.109	1	0	0	-0.0195	1	0	0	0.064	1	0	0	0.159	1	0	0	0.316	1	0	0	0.3515	1	0	0	0.369	1	0	0	0.3755	1	0	0	0.378	1	0	0	0.374	1	0	0	0.366	1	0	0	0.35	1	0	0	0.331	1	0	0	0.3065	1	0	0	0.281	1	0	0	0.2315	1	0	0	0.186	1	0	0	0.1525	1	0	0	0.128	1	0	0	0.128	1	0	0	0.133	1	0	0	0.1575	1	0	0	0.185	1	0	0	0.2095	1	0	0	0.236	1	0	0	0.2495	1	0	0	0.261	1	0	0	0.2725	1	0	0	0.282	1	0																																																																																																																																																																																																																																																																																																
R1LifuMd010011	Attack02	0	32	0.016667	0	0	1	0	0	0.001	1	0	0	0.016	1	0	0	0.0935	1	0	0	0.19	1	0	0	0.287	1	0	0	0.321	1	0	0	0.3115	1	0	0	0.322	1	0	0	0.3355	1	0	0	0.35	1	0	0	0.3665	1	0	0	0.395	1	0	0	0.4455	1	0	0	0.509	1	0	0	0.578	1	0	0	0.647	1	0	0	0.7	1	0	0	0.743	1	0	0	0.765	1	0	0	0.781	1	0	0	0.787	1	0	0	0.779	1	0	0	0.7645	1	0	0	0.747	1	0	0	0.7315	1	0	0	0.719	1	0	0	0.71	1	0	0	0.706	1	0	0	0.705	1	0	0	0.705	1	0	0	0.704	1	0	0	0.704	1	0																																																																																																																																																																																																																																																																																								
R1LifuMd010011	Attack03	0	33	0	0	0	1	0	0	0.0605	1	0	0	0.131	1	0	0	0.191	1	0	0	0.223	1	0	0	0.267	1	0	0	0.343	1	0	0	0.4315	1	0	0	0.378	1	0	0	0.351	1	0	0	0.33	1	0	0	0.3155	1	0	0	0.307	1	0	0	0.302	1	0	0	0.301	1	0	0	0.303	1	0	0	0.307	1	0	0	0.3175	1	0	0	0.343	1	0	0	0.3795	1	0	0	0.416	1	0	0	0.452	1	0	0	0.492	1	0	0	0.5335	1	0	0	0.554	1	0	0	0.5605	1	0	0	0.561	1	0	0	0.5635	1	0	0	0.568	1	0	0	0.5705	1	0	0	0.572	1	0	0	0.5725	1	0	0	0.574	1	0																																																																																																																																																																																																																																																																																								
R1LifuMd010011	Attack04	0	31	0.033333	0	0	1	0	0	-0.0185	1	0	0	-0.041	1	0	0	-0.05	1	0	0	0.006	1	0	0	0.118	1	0	0	0.171	1	0	0	0.204	1	0	0	0.208	1	0	0	0.2035	1	0	0	0.199	1	0	0	0.1935	1	0	0	0.187	1	0	0	0.185	1	0	0	0.185	1	0	0	0.1875	1	0	0	0.193	1	0	0	0.2115	1	0	0	0.232	1	0	0	0.261	1	0	0	0.292	1	0	0	0.3015	1	0	0	0.311	1	0	0	0.319	1	0	0	0.327	1	0	0	0.3365	1	0	0	0.346	1	0	0	0.356	1	0	0	0.366	1	0	0	0.37	1	0	0	0.373	1	0	0	0.377	1	0																																																																																																																																																																																																																																																																																												
R1LifuMd010011	Attack05	0	34	0.016667	0	0	1	0	0	0.0075	1	0	0	0.015	1	0	0	0.0265	1	0	0	0.042	1	0	0	0.0615	1	0	0	0.086	1	0	0	0.138	1	0	0	0.284	1	0	0	0.3995	1	0	0	0.372	1	0	0	0.3645	1	0	0	0.357	1	0	0	0.3495	1	0	0	0.341	1	0	0	0.336	1	0	0	0.332	1	0	0	0.3295	1	0	0	0.329	1	0	0	0.344	1	0	0	0.372	1	0	0	0.396	1	0	0	0.42	1	0	0	0.459	1	0	0	0.505	1	0	0	0.5535	1	0	0	0.596	1	0	0	0.598	1	0	0	0.597	1	0	0	0.5915	1	0	0	0.584	1	0	0	0.5785	1	0	0	0.574	1	0	0	0.5705	1	0	0	0.57	1	0																																																																																																																																																																																																																																																																																
R1LifuMd010011	Attack11	0	29	0	0	0	1	0	0	-0.0805	1	0	0	-0.17	1	0	0	-0.226	1	0	0	-0.268	1	0	0	-0.2815	1	0	0	-0.292	1	0	0	-0.3005	1	0	0	-0.307	1	0	0	-0.3115	1	0	0	-0.315	1	0	0	-0.3165	1	0	0	-0.316	1	0	0	-0.313	1	0	0	-0.303	1	0	0	-0.2845	1	0	0	-0.263	1	0	0	-0.241	1	0	0	-0.222	1	0	0	-0.1845	1	0	0	-0.146	1	0	0	-0.1095	1	0	0	-0.075	1	0	0	-0.042	1	0	0	-0.024	1	0	0	-0.016	1	0	0	-0.01	1	0	0	-0.0055	1	0	0	0	1	0																																																																																																																																																																																																																																																																																																								
R1LifuMd010011	Attack21	0	34	0.016667	0	0	1	0	0	-0.053	1	0	0	-0.137	1	0	0	-0.084	1	0	0	-0.032	1	0	0	0.0505	1	0	0	0.005	1	0	0	-0.0615	1	0	0	-0.086	1	0	0	-0.0395	1	0	0	0.031	1	0	0	0.076	1	0	0	0.065	1	0	0	0.046	1	0	0	0.032	1	0	0	0.026	1	0	0	0.024	1	0	0	0.025	1	0	0	0.028	1	0	0	0.036	1	0	0	0.048	1	0	0	0.0645	1	0	0	0.083	1	0	0	0.12	1	0	0	0.156	1	0	0	0.188	1	0	0	0.204	1	0	0	0.2025	1	0	0	0.197	1	0	0	0.193	1	0	0	0.193	1	0	0	0.193	1	0	0	0.193	1	0	0	0.1935	1	0	0	0.194	1	0																																																																																																																																																																																																																																																																																
R1LifuMd010011	Attack31	0	27	0.033333	0	0	1	0	0	-0.0945	1	0	0	-0.171	1	0	0	-0.232	1	0	0	-0.288	1	0	0	-0.3275	1	0	0	-0.332	1	0	0	-0.3365	1	0	0	-0.341	1	0	0	-0.3445	1	0	0	-0.349	1	0	0	-0.3365	1	0	0	-0.324	1	0	0	-0.308	1	0	0	-0.288	1	0	0	-0.2615	1	0	0	-0.225	1	0	0	-0.1775	1	0	0	-0.123	1	0	0	-0.0655	1	0	0	-0.037	1	0	0	-0.025	1	0	0	-0.017	1	0	0	-0.0115	1	0	0	-0.009	1	0	0	-0.006	1	0	0	-0.003	1	0	0	0	1	0																																																																																																																																																																																																																																																																																																												
R1LifuMd010011	Attack33	0	31	0	0	0	1	0	0	-0.0235	1	0	0	-0.044	1	0	0	-0.103	1	0	0	-0.176	1	0	0	-0.2835	1	0	0	-0.389	1	0	0	-0.4325	1	0	0	-0.452	1	0	0	-0.4565	1	0	0	-0.456	1	0	0	-0.452	1	0	0	-0.446	1	0	0	-0.4335	1	0	0	-0.414	1	0	0	-0.3855	1	0	0	-0.351	1	0	0	-0.3055	1	0	0	-0.244	1	0	0	-0.1855	1	0	0	-0.134	1	0	0	-0.088	1	0	0	-0.065	1	0	0	-0.054	1	0	0	-0.046	1	0	0	-0.037	1	0	0	-0.029	1	0	0	-0.02	1	0	0	-0.011	1	0	0	-0.006	1	0	0	0	1	0																																																																																																																																																																																																																																																																																																
R1LifuMd010011	Attack41	0	34	0.016667	0	0	1	0	0	-0.062	1	0	0	-0.131	1	0	0	-0.2165	1	0	0	-0.324	1	0	0	-0.458	1	0	0	-0.521	1	0	0	-0.5215	1	0	0	-0.517	1	0	0	-0.521	1	0	0	-0.517	1	0	0	-0.5145	1	0	0	-0.521	1	0	0	-0.5165	1	0	0	-0.519	1	0	0	-0.52	1	0	0	-0.511	1	0	0	-0.5005	1	0	0	-0.491	1	0	0	-0.483	1	0	0	-0.473	1	0	0	-0.4605	1	0	0	-0.444	1	0	0	-0.4185	1	0	0	-0.379	1	0	0	-0.329	1	0	0	-0.267	1	0	0	-0.1935	1	0	0	-0.123	1	0	0	-0.0545	1	0	0	-0.018	1	0	0	-0.0085	1	0	0	-0.004	1	0	0	-0.0015	1	0	0	0	1	0																																																																																																																																																																																																																																																																																
