Role	Animation	Layer	TotalFrame	TailLength	OffsetX[1]	OffsetZ[1]	Cos[1]	Sin[1]	OffsetX[2]	OffsetZ[2]	Cos[2]	Sin[2]	OffsetX[3]	OffsetZ[3]	Cos[3]	Sin[3]	OffsetX[4]	OffsetZ[4]	Cos[4]	Sin[4]	OffsetX[5]	OffsetZ[5]	Cos[5]	Sin[5]	OffsetX[6]	OffsetZ[6]	Cos[6]	Sin[6]	OffsetX[7]	OffsetZ[7]	Cos[7]	Sin[7]	OffsetX[8]	OffsetZ[8]	Cos[8]	Sin[8]	OffsetX[9]	OffsetZ[9]	Cos[9]	Sin[9]	OffsetX[10]	OffsetZ[10]	Cos[10]	Sin[10]	OffsetX[11]	OffsetZ[11]	Cos[11]	Sin[11]	OffsetX[12]	OffsetZ[12]	Cos[12]	Sin[12]	OffsetX[13]	OffsetZ[13]	Cos[13]	Sin[13]	OffsetX[14]	OffsetZ[14]	Cos[14]	Sin[14]	OffsetX[15]	OffsetZ[15]	Cos[15]	Sin[15]	OffsetX[16]	OffsetZ[16]	Cos[16]	Sin[16]	OffsetX[17]	OffsetZ[17]	Cos[17]	Sin[17]	OffsetX[18]	OffsetZ[18]	Cos[18]	Sin[18]	OffsetX[19]	OffsetZ[19]	Cos[19]	Sin[19]	OffsetX[20]	OffsetZ[20]	Cos[20]	Sin[20]	OffsetX[21]	OffsetZ[21]	Cos[21]	Sin[21]	OffsetX[22]	OffsetZ[22]	Cos[22]	Sin[22]	OffsetX[23]	OffsetZ[23]	Cos[23]	Sin[23]	OffsetX[24]	OffsetZ[24]	Cos[24]	Sin[24]	OffsetX[25]	OffsetZ[25]	Cos[25]	Sin[25]	OffsetX[26]	OffsetZ[26]	Cos[26]	Sin[26]	OffsetX[27]	OffsetZ[27]	Cos[27]	Sin[27]	OffsetX[28]	OffsetZ[28]	Cos[28]	Sin[28]	OffsetX[29]	OffsetZ[29]	Cos[29]	Sin[29]	OffsetX[30]	OffsetZ[30]	Cos[30]	Sin[30]	OffsetX[31]	OffsetZ[31]	Cos[31]	Sin[31]	OffsetX[32]	OffsetZ[32]	Cos[32]	Sin[32]	OffsetX[33]	OffsetZ[33]	Cos[33]	Sin[33]	OffsetX[34]	OffsetZ[34]	Cos[34]	Sin[34]	OffsetX[35]	OffsetZ[35]	Cos[35]	Sin[35]	OffsetX[36]	OffsetZ[36]	Cos[36]	Sin[36]	OffsetX[37]	OffsetZ[37]	Cos[37]	Sin[37]	OffsetX[38]	OffsetZ[38]	Cos[38]	Sin[38]	OffsetX[39]	OffsetZ[39]	Cos[39]	Sin[39]	OffsetX[40]	OffsetZ[40]	Cos[40]	Sin[40]	OffsetX[41]	OffsetZ[41]	Cos[41]	Sin[41]	OffsetX[42]	OffsetZ[42]	Cos[42]	Sin[42]	OffsetX[43]	OffsetZ[43]	Cos[43]	Sin[43]	OffsetX[44]	OffsetZ[44]	Cos[44]	Sin[44]	OffsetX[45]	OffsetZ[45]	Cos[45]	Sin[45]	OffsetX[46]	OffsetZ[46]	Cos[46]	Sin[46]	OffsetX[47]	OffsetZ[47]	Cos[47]	Sin[47]	OffsetX[48]	OffsetZ[48]	Cos[48]	Sin[48]	OffsetX[49]	OffsetZ[49]	Cos[49]	Sin[49]	OffsetX[50]	OffsetZ[50]	Cos[50]	Sin[50]	OffsetX[51]	OffsetZ[51]	Cos[51]	Sin[51]	OffsetX[52]	OffsetZ[52]	Cos[52]	Sin[52]	OffsetX[53]	OffsetZ[53]	Cos[53]	Sin[53]	OffsetX[54]	OffsetZ[54]	Cos[54]	Sin[54]	OffsetX[55]	OffsetZ[55]	Cos[55]	Sin[55]	OffsetX[56]	OffsetZ[56]	Cos[56]	Sin[56]	OffsetX[57]	OffsetZ[57]	Cos[57]	Sin[57]	OffsetX[58]	OffsetZ[58]	Cos[58]	Sin[58]	OffsetX[59]	OffsetZ[59]	Cos[59]	Sin[59]	OffsetX[60]	OffsetZ[60]	Cos[60]	Sin[60]	OffsetX[61]	OffsetZ[61]	Cos[61]	Sin[61]	OffsetX[62]	OffsetZ[62]	Cos[62]	Sin[62]	OffsetX[63]	OffsetZ[63]	Cos[63]	Sin[63]
Mo1WulunsixingMd000001	Attack01	0	15	0
Mo1WulunsixingMd000001	Attack02	0	6	0
Mo1WulunsixingMd000001	Attack03	0	43	0	0	0	1	0	0	0.3464	1	0	0	0.649	1	0	0	0.7317	1	0	0	0.73	1	0	0	0.7311	1	0	0	0.739	1	0	0	0.7442	1	0	0	0.746	1	0	0	0.7442	1	0	0	0.739	1	0	0	0.7288	1	0	0	0.713	1	0	0	0.6946	1	0	0	0.675	1	0	0	0.6544	1	0	0	0.627	1	0	0	0.6005	1	0	0	0.592	1	0	0	0.7043	1	0	0	0.72	1	0	0	0.732	1	0	0	0.743	1	0	0	0.7627	1	0	0	0.797	1	0	0	0.8183	1	0	0	0.826	1	0	0	0.829	1	0	0	0.832	1	0	0	0.8355	1	0	0	0.839	1	0	0	0.842	1	0	0	0.844	1	0	0	0.847	1	0	0	0.85	1	0	0	0.853	1	0	0	0.856	1	0	0	0.8585	1	0	0	0.861	1	0	0	0.861	1	0	0	0.861	1	0	0	0.861	1	0	0	0.861	1	0	0	0.861	1	0
Mo1WulunsixingMd000001	Attack04	0	157	0
Mo1WulunsixingMd000001	Attack05	0	60	0
Mo1WulunsixingMd000001	Attack06	0	62	0.016667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	-0.0113	1	0	0	0	1	0	0	0.2863	1	0	0	0.397	1	0	0	0.5039	1	0	0	0.605	1	0	0	0.7047	1	0	0	0.809	1	0	0	0.9437	1	0	0	1.074	1	0	0	1.058	1	0	0	0.979	1	0	0	0.9168	1	0	0	0.868	1	0	0	0.8411	1	0	0	0.857	1	0	0	0.9063	1	0	0	0.96	1	0	0	0.9875	1	0	0	0.989	1	0	0	0.9772	1	0	0	0.962	1	0	0	0.9532	1	0	0	0.95	1	0	0	0.9475	1	0	0	0.945	1	0	0	0.9406	1	0	0	0.934	1	0	0	0.9251	1	0	0	0.915	1	0	0	0.9005	1	0	0	0.878	1	0	0	0.8379	1	0	0	0.79	1	0	0	0.7572	1	0	0	0.748	1	0	0	0.7498	1	0	0	0.755	1	0	0	0.7639	1	0	0	0.775	1	0	0	0.786	1	0	0	0.797	1	0	0	0.8062	1	0	0	0.808	1	0
Mo1WulunsixingMd000001	Attack07	0	43	0
Mo1WulunsixingMd000001	Behitfly	0	9	0
Mo1WulunsixingMd000001	Death	0	32	0
Mo1WulunsixingMd000001	Falldown	0	12	0
Mo1WulunsixingMd000001	Hit1	0	37	0
Mo1WulunsixingMd000001	Hit2	0	36	0
Mo1WulunsixingMd000001	Hit3	0	44	0
Mo1WulunsixingMd000001	Hit4	0	43	0
Mo1WulunsixingMd000001	Hitdown	0	20	0
Mo1WulunsixingMd000001	Hoverhit	0	11	0
Mo1WulunsixingMd000001	Lieonfloor	0	4	0
Mo1WulunsixingMd000001	Run	0	14	0
Mo1WulunsixingMd000001	Stand2	0	29	0
Mo1WulunsixingMd000001	Standup	0	36	0
Mo1WulunsixingMd000001	Stun	0	34	0
Mo1WulunsixingMd000001	Walk	0	21	0
Mo1WulunsixingMd000001	Walkb	0	21	0
Mo1WulunsixingMd000001	Walkl	0	20	0
Mo1WulunsixingMd000001	Walkr	0	20	0
