Index	Id	Score	Level
1	13000600	250	1
2	13000600	750	2
3	13000600	1750	3
4	13000600	3250	4
5	13000600	5250	5
6	13000600	7750	6
7	13000600	10750	7
8	13000600	14250	8
9	13000600	18250	9
10	13000600	22750	10
11	13000600	27750	11
12	13000600	32750	12
13	13000600	37750	13
14	13000600	42750	14
15	13000600	47750	15
16	13000600	52750	16
17	13000600	57750	17
18	13000600	62750	18
19	13000600	67750	19
20	13000600	72750	20
21	13000600	77750	21
22	13000600	82750	22
23	13000600	87750	23
24	13000600	92750	24
25	13000600	97750	25
26	13000600	102750	26
27	13000600	107750	27
28	13000600	112750	28
29	13000600	117750	29
30	13000600	122750	30
31	13000600	127750	31
32	13000600	132750	32
33	13000600	137750	33
34	13000600	142750	34
35	13000600	147750	35
36	13000600	152750	36
37	13000600	157750	37
38	13000600	162750	38
39	13000600	167750	39
40	13000600	172750	40
41	13000600	177750	41
42	13000600	182750	42
43	13000600	187750	43
44	13000600	192750	44
45	13000600	197750	45
46	13000600	202750	46
47	13000600	207750	47
48	13000600	212750	48
49	13000600	217750	49
50	13000600	222750	50
51	13000600	227750	51
52	13000600	232750	52
53	13000600	237750	53
54	13000600	242750	54
55	13000600	247750	55
56	13000600	252750	56
57	13000600	257750	57
58	13000600	262750	58
59	13000600	267750	59
60	13000600	272750	60
61	13000600	277750	61
62	13000600	282750	62
63	13000600	287750	63
64	13000600	292750	64
65	13000600	297750	65
66	13000600	302750	66
67	13000600	307750	67
68	13000600	312750	68
69	13000600	317750	69
70	13000600	322750	70
71	13000600	327750	71
72	13000600	332750	72
73	13000600	337750	73
74	13000600	342750	74
75	13000600	347750	75
76	13000600	352750	76
77	13000600	357750	77
78	13000600	362750	78
79	13000600	367750	79
80	13000600	372750	80
81	13000600	377750	81
82	13000600	382750	82
83	13000600	387750	83
84	13000600	392750	84
85	13000600	397750	85
86	13000600	402750	86
87	13000600	407750	87
88	13000600	412750	88
89	13000600	417750	89
90	13000600	422750	90
91	13000600	427750	91
92	13000600	432750	92
93	13000600	437750	93
94	13000600	442750	94
95	13000600	447750	95
96	13000600	452750	96
97	13000600	457750	97
98	13000600	462750	98
99	13000600	467750	99
100	13000600	472750	100
101	13000600	477750	101
102	13000600	482750	102
103	13000600	487750	103
104	13000600	492750	104
105	13000600	497750	105
106	13000600	502750	106
107	13000600	507750	107
108	13000600	512750	108
109	13000600	517750	109
110	13000600	522750	110
111	13000600	527750	111
112	13000600	532750	112
113	13000600	537750	113
114	13000600	542750	114
115	13000600	547750	115
116	13000600	552750	116
117	13000600	557750	117
118	13000600	562750	118
119	13000600	567750	119
120	13000600	572750	120
121	13000600	577750	121
122	13000600	582750	122
123	13000600	587750	123
124	13000600	592750	124
125	13000600	597750	125
126	13000600	602750	126
127	13000600	607750	127
128	13000600	612750	128
129	13000600	617750	129
130	13000600	622750	130
131	13000600	627750	131
132	13000600	632750	132
133	13000600	637750	133
134	13000600	642750	134
135	13000600	647750	135
136	13000600	652750	136
137	13000600	657750	137
138	13000600	662750	138
139	13000600	667750	139
140	13000600	672750	140
141	13000600	677750	141
142	13000600	682750	142
143	13000600	687750	143
144	13000600	692750	144
145	13000600	697750	145
146	13000600	702750	146
147	13000600	707750	147
148	13000600	712750	148
149	13000600	717750	149
150	13000600	722750	150
151	13000600	727750	151
152	13000600	732750	152
153	13000600	737750	153
154	13000600	742750	154
155	13000600	747750	155
156	13000600	752750	156
157	13000600	757750	157
158	13000600	762750	158
159	13000600	767750	159
160	13000600	772750	160
161	13000600	777750	161
162	13000600	782750	162
163	13000600	787750	163
164	13000600	792750	164
165	13000600	797750	165
166	13000600	802750	166
167	13000600	807750	167
168	13000600	812750	168
169	13000600	817750	169
170	13000600	822750	170
171	13000600	827750	171
172	13000600	832750	172
173	13000600	837750	173
174	13000600	842750	174
175	13000600	847750	175
176	13000600	852750	176
177	13000600	857750	177
178	13000600	862750	178
179	13000600	867750	179
180	13000600	872750	180
181	13000600	877750	181
182	13000600	882750	182
183	13000600	887750	183
184	13000600	892750	184
185	13000600	897750	185
186	13000600	902750	186
187	13000600	907750	187
188	13000600	912750	188
189	13000600	917750	189
190	13000600	922750	190
191	13000600	927750	191
192	13000600	932750	192
193	13000600	937750	193
194	13000600	942750	194
195	13000600	947750	195
196	13000600	952750	196
197	13000600	957750	197
198	13000600	962750	198
199	13000600	967750	199
200	13000600	972750	200
201	13000600	977750	201
202	13000600	982750	202
203	13000600	987750	203
204	13000600	992750	204
205	13000600	997750	205
206	13000600	1002750	206
207	13000600	1007750	207
208	13000600	1012750	208
209	13000600	1017750	209
210	13000600	1022750	210
211	13000600	1027750	211
212	13000600	1032750	212
213	13000600	1037750	213
214	13000600	1042750	214
215	13000600	1047750	215
216	13000600	1052750	216
217	13000600	1057750	217
218	13000600	1062750	218
219	13000600	1067750	219
220	13000600	1072750	220
221	13000600	1077750	221
222	13000600	1082750	222
223	13000600	1087750	223
224	13000600	1092750	224
225	13000600	1097750	225
226	13000600	1102750	226
227	13000600	1107750	227
228	13000600	1112750	228
229	13000600	1117750	229
230	13000600	1122750	230
231	13000600	1127750	231
232	13000600	1132750	232
233	13000600	1137750	233
234	13000600	1142750	234
235	13000600	1147750	235
236	13000600	1152750	236
237	13000600	1157750	237
238	13000600	1162750	238
239	13000600	1167750	239
240	13000600	1172750	240
241	13000600	1177750	241
242	13000600	1182750	242
243	13000600	1187750	243
244	13000600	1192750	244
245	13000600	1197750	245
246	13000600	1202750	246
247	13000600	1207750	247
248	13000600	1212750	248
249	13000600	1217750	249
250	13000600	1222750	250
251	13000600	1227750	251
252	13000600	1232750	252
253	13000600	1237750	253
254	13000600	1242750	254
255	13000600	1247750	255
256	13000600	1252750	256
257	13000600	1257750	257
258	13000600	1262750	258
259	13000600	1267750	259
260	13000600	1272750	260
261	13000600	1277750	261
262	13000600	1282750	262
263	13000600	1287750	263
264	13000600	1292750	264
265	13000600	1297750	265
266	13000600	1302750	266
267	13000600	1307750	267
268	13000600	1312750	268
269	13000600	1317750	269
270	13000600	1322750	270
271	13000600	1327750	271
272	13000600	1332750	272
273	13000600	1337750	273
274	13000600	1342750	274
275	13000600	1347750	275
276	13000600	1352750	276
277	13000600	1357750	277
278	13000600	1362750	278
279	13000600	1367750	279
280	13000600	1372750	280
281	13000600	1377750	281
282	13000600	1382750	282
283	13000600	1387750	283
284	13000600	1392750	284
285	13000600	1397750	285
286	13000600	1402750	286
287	13000600	1407750	287
288	13000600	1412750	288
289	13000600	1417750	289
290	13000600	1422750	290
291	13000600	1427750	291
292	13000600	1432750	292
293	13000600	1437750	293
294	13000600	1442750	294
295	13000600	1447750	295
296	13000600	1452750	296
297	13000600	1457750	297
298	13000600	1462750	298
299	13000600	1467750	299
300	13000600	1472750	300
301	13000600	1477750	301
302	13000600	1482750	302
303	13000600	1487750	303
304	13000600	1492750	304
305	13000600	1497750	305
306	13000600	1502750	306
307	13000600	1507750	307
308	13000600	1512750	308
309	13000600	1517750	309
310	13000600	1522750	310
311	13000600	1527750	311
312	13000600	1532750	312
313	13000600	1537750	313
314	13000600	1542750	314
315	13000600	1547750	315
316	13000600	1552750	316
317	13000600	1557750	317
318	13000600	1562750	318
319	13000600	1567750	319
320	13000600	1572750	320
321	13000600	1577750	321
322	13000600	1582750	322
323	13000600	1587750	323
324	13000600	1592750	324
325	13000600	1597750	325
326	13000600	1602750	326
327	13000600	1607750	327
328	13000600	1612750	328
329	13000600	1617750	329
330	13000600	1622750	330
331	13000600	1627750	331
332	13000600	1632750	332
333	13000600	1637750	333
334	13000600	1642750	334
335	13000600	1647750	335
336	13000600	1652750	336
337	13000600	1657750	337
338	13000600	1662750	338
339	13000600	1667750	339
340	13000600	1672750	340
341	13000600	1677750	341
342	13000600	1682750	342
343	13000600	1687750	343
344	13000600	1692750	344
345	13000600	1697750	345
346	13000600	1702750	346
347	13000600	1707750	347
348	13000600	1712750	348
349	13000600	1717750	349
350	13000600	1722750	350
351	13000600	1727750	351
352	13000600	1732750	352
353	13000600	1737750	353
354	13000600	1742750	354
355	13000600	1747750	355
356	13000600	1752750	356
357	13000600	1757750	357
358	13000600	1762750	358
359	13000600	1767750	359
360	13000600	1772750	360
361	13000600	1777750	361
362	13000600	1782750	362
363	13000600	1787750	363
364	13000600	1792750	364
365	13000600	1797750	365
366	13000600	1802750	366
367	13000600	1807750	367
368	13000600	1812750	368
369	13000600	1817750	369
370	13000600	1822750	370
371	13000600	1827750	371
372	13000600	1832750	372
373	13000600	1837750	373
374	13000600	1842750	374
375	13000600	1847750	375
376	13000600	1852750	376
377	13000600	1857750	377
378	13000600	1862750	378
379	13000600	1867750	379
380	13000600	1872750	380
381	13000600	1877750	381
382	13000600	1882750	382
383	13000600	1887750	383
384	13000600	1892750	384
385	13000600	1897750	385
386	13000600	1902750	386
387	13000600	1907750	387
388	13000600	1912750	388
389	13000600	1917750	389
390	13000600	1922750	390
391	13000600	1927750	391
392	13000600	1932750	392
393	13000600	1937750	393
394	13000600	1942750	394
395	13000600	1947750	395
396	13000600	1952750	396
397	13000600	1957750	397
398	13000600	1962750	398
399	13000600	1967750	399
400	13000600	1972750	400
401	13000600	1977750	401
402	13000600	1982750	402
403	13000600	1987750	403
404	13000600	1992750	404
405	13000600	1997750	405
406	13000600	2002750	406
407	13000600	2007750	407
408	13000600	2012750	408
409	13000600	2017750	409
410	13000600	2022750	410
411	13000600	2027750	411
412	13000600	2032750	412
413	13000600	2037750	413
414	13000600	2042750	414
415	13000600	2047750	415
416	13000600	2052750	416
417	13000600	2057750	417
418	13000600	2062750	418
419	13000600	2067750	419
420	13000600	2072750	420
421	13000600	2077750	421
422	13000600	2082750	422
423	13000600	2087750	423
424	13000600	2092750	424
425	13000600	2097750	425
426	13000600	2102750	426
427	13000600	2107750	427
428	13000600	2112750	428
429	13000600	2117750	429
430	13000600	2122750	430
431	13000600	2127750	431
432	13000600	2132750	432
433	13000600	2137750	433
434	13000600	2142750	434
435	13000600	2147750	435
436	13000600	2152750	436
437	13000600	2157750	437
438	13000600	2162750	438
439	13000600	2167750	439
440	13000600	2172750	440
441	13000600	2177750	441
442	13000600	2182750	442
443	13000600	2187750	443
444	13000600	2192750	444
445	13000600	2197750	445
446	13000600	2202750	446
447	13000600	2207750	447
448	13000600	2212750	448
449	13000600	2217750	449
450	13000600	2222750	450
451	13000600	2227750	451
452	13000600	2232750	452
453	13000600	2237750	453
454	13000600	2242750	454
455	13000600	2247750	455
456	13000600	2252750	456
457	13000600	2257750	457
458	13000600	2262750	458
459	13000600	2267750	459
460	13000600	2272750	460
461	13000600	2277750	461
462	13000600	2282750	462
463	13000600	2287750	463
464	13000600	2292750	464
465	13000600	2297750	465
466	13000600	2302750	466
467	13000600	2307750	467
468	13000600	2312750	468
469	13000600	2317750	469
470	13000600	2322750	470
471	13000600	2327750	471
472	13000600	2332750	472
473	13000600	2337750	473
474	13000600	2342750	474
475	13000600	2347750	475
476	13000600	2352750	476
477	13000600	2357750	477
478	13000600	2362750	478
479	13000600	2367750	479
480	13000600	2372750	480
481	13000600	2377750	481
482	13000600	2382750	482
483	13000600	2387750	483
484	13000600	2392750	484
485	13000600	2397750	485
486	13000600	2402750	486
487	13000600	2407750	487
488	13000600	2412750	488
489	13000600	2417750	489
490	13000600	2422750	490
491	13000600	2427750	491
492	13000600	2432750	492
493	13000600	2437750	493
494	13000600	2442750	494
495	13000600	2447750	495
496	13000600	2452750	496
497	13000600	2457750	497
498	13000600	2462750	498
499	13000600	2467750	499
500	13000600	2472750	500
501	13000600	2477750	501
502	13000600	2482750	502
503	13000600	2487750	503
504	13000600	2492750	504
505	13000600	2497750	505
506	13000600	2502750	506
507	13000600	2507750	507
508	13000600	2512750	508
509	13000600	2517750	509
510	13000600	2522750	510
511	13000600	2527750	511
512	13000600	2532750	512
513	13000600	2537750	513
514	13000600	2542750	514
515	13000600	2547750	515
516	13000600	2552750	516
517	13000600	2557750	517
518	13000600	2562750	518
519	13000600	2567750	519
520	13000600	2572750	520
521	13000600	2577750	521
522	13000600	2582750	522
523	13000600	2587750	523
524	13000600	2592750	524
525	13000600	2597750	525
526	13000600	2602750	526
527	13000600	2607750	527
528	13000600	2612750	528
529	13000600	2617750	529
530	13000600	2622750	530
531	13000600	2627750	531
532	13000600	2632750	532
533	13000600	2637750	533
534	13000600	2642750	534
535	13000600	2647750	535
536	13000600	2652750	536
537	13000600	2657750	537
538	13000600	2662750	538
539	13000600	2667750	539
540	13000600	2672750	540
541	13000600	2677750	541
542	13000600	2682750	542
543	13000600	2687750	543
544	13000600	2692750	544
545	13000600	2697750	545
546	13000600	2702750	546
547	13000600	2707750	547
548	13000600	2712750	548
549	13000600	2717750	549
550	13000600	2722750	550
551	13000600	2727750	551
552	13000600	2732750	552
553	13000600	2737750	553
554	13000600	2742750	554
555	13000600	2747750	555
556	13000600	2752750	556
557	13000600	2757750	557
558	13000600	2762750	558
559	13000600	2767750	559
560	13000600	2772750	560
561	13000600	2777750	561
562	13000600	2782750	562
563	13000600	2787750	563
564	13000600	2792750	564
565	13000600	2797750	565
566	13000600	2802750	566
567	13000600	2807750	567
568	13000600	2812750	568
569	13000600	2817750	569
570	13000600	2822750	570
571	13000600	2827750	571
572	13000600	2832750	572
573	13000600	2837750	573
574	13000600	2842750	574
575	13000600	2847750	575
576	13000600	2852750	576
577	13000600	2857750	577
578	13000600	2862750	578
579	13000600	2867750	579
580	13000600	2872750	580
581	13000600	2877750	581
582	13000600	2882750	582
583	13000600	2887750	583
584	13000600	2892750	584
585	13000600	2897750	585
586	13000600	2902750	586
587	13000600	2907750	587
588	13000600	2912750	588
589	13000600	2917750	589
590	13000600	2922750	590
591	13000600	2927750	591
592	13000600	2932750	592
593	13000600	2937750	593
594	13000600	2942750	594
595	13000600	2947750	595
596	13000600	2952750	596
597	13000600	2957750	597
598	13000600	2962750	598
599	13000600	2967750	599
600	13000600	2972750	600
601	13000600	2977750	601
602	13000600	2982750	602
603	13000600	2987750	603
604	13000600	2992750	604
605	13000600	2997750	605
606	13000600	3002750	606
607	13000600	3007750	607
608	13000600	3012750	608
609	13000600	3017750	609
610	13000600	3022750	610
611	13000600	3027750	611
612	13000600	3032750	612
613	13000600	3037750	613
614	13000600	3042750	614
615	13000600	3047750	615
616	13000600	3052750	616
617	13000600	3057750	617
618	13000600	3062750	618
619	13000600	3067750	619
620	13000600	3072750	620
621	13000600	3077750	621
622	13000600	3082750	622
623	13000600	3087750	623
624	13000600	3092750	624
625	13000600	3097750	625
626	13000600	3102750	626
627	13000600	3107750	627
628	13000600	3112750	628
629	13000600	3117750	629
630	13000600	3122750	630
631	13000600	3127750	631
632	13000600	3132750	632
633	13000600	3137750	633
634	13000600	3142750	634
635	13000600	3147750	635
636	13000600	3152750	636
637	13000600	3157750	637
638	13000600	3162750	638
639	13000600	3167750	639
640	13000600	3172750	640
641	13000600	3177750	641
642	13000600	3182750	642
643	13000600	3187750	643
644	13000600	3192750	644
645	13000600	3197750	645
646	13000600	3202750	646
647	13000600	3207750	647
648	13000600	3212750	648
649	13000600	3217750	649
650	13000600	3222750	650
651	13000600	3227750	651
652	13000600	3232750	652
653	13000600	3237750	653
654	13000600	3242750	654
655	13000600	3247750	655
656	13000600	3252750	656
657	13000600	3257750	657
658	13000600	3262750	658
659	13000600	3267750	659
660	13000600	3272750	660
661	13000600	3277750	661
662	13000600	3282750	662
663	13000600	3287750	663
664	13000600	3292750	664
665	13000600	3297750	665
666	13000600	3302750	666
667	13000600	3307750	667
668	13000600	3312750	668
669	13000600	3317750	669
670	13000600	3322750	670
671	13000600	3327750	671
672	13000600	3332750	672
673	13000600	3337750	673
674	13000600	3342750	674
675	13000600	3347750	675
676	13000600	3352750	676
677	13000600	3357750	677
678	13000600	3362750	678
679	13000600	3367750	679
680	13000600	3372750	680
681	13000600	3377750	681
682	13000600	3382750	682
683	13000600	3387750	683
684	13000600	3392750	684
685	13000600	3397750	685
686	13000600	3402750	686
687	13000600	3407750	687
688	13000600	3412750	688
689	13000600	3417750	689
690	13000600	3422750	690
691	13000600	3427750	691
692	13000600	3432750	692
693	13000600	3437750	693
694	13000600	3442750	694
695	13000600	3447750	695
696	13000600	3452750	696
697	13000600	3457750	697
698	13000600	3462750	698
699	13000600	3467750	699
700	13000600	3472750	700
701	13000600	3477750	701
702	13000600	3482750	702
703	13000600	3487750	703
704	13000600	3492750	704
705	13000600	3497750	705
706	13000600	3502750	706
707	13000600	3507750	707
708	13000600	3512750	708
709	13000600	3517750	709
710	13000600	3522750	710
711	13000600	3527750	711
712	13000600	3532750	712
713	13000600	3537750	713
714	13000600	3542750	714
715	13000600	3547750	715
716	13000600	3552750	716
717	13000600	3557750	717
718	13000600	3562750	718
719	13000600	3567750	719
720	13000600	3572750	720
721	13000600	3577750	721
722	13000600	3582750	722
723	13000600	3587750	723
724	13000600	3592750	724
725	13000600	3597750	725
726	13000600	3602750	726
727	13000600	3607750	727
728	13000600	3612750	728
729	13000600	3617750	729
730	13000600	3622750	730
731	13000600	3627750	731
732	13000600	3632750	732
733	13000600	3637750	733
734	13000600	3642750	734
735	13000600	3647750	735
736	13000600	3652750	736
737	13000600	3657750	737
738	13000600	3662750	738
739	13000600	3667750	739
740	13000600	3672750	740
741	13000600	3677750	741
742	13000600	3682750	742
743	13000600	3687750	743
744	13000600	3692750	744
745	13000600	3697750	745
746	13000600	3702750	746
747	13000600	3707750	747
748	13000600	3712750	748
749	13000600	3717750	749
750	13000600	3722750	750
751	13000600	3727750	751
752	13000600	3732750	752
753	13000600	3737750	753
754	13000600	3742750	754
755	13000600	3747750	755
756	13000600	3752750	756
757	13000600	3757750	757
758	13000600	3762750	758
759	13000600	3767750	759
760	13000600	3772750	760
761	13000600	3777750	761
762	13000600	3782750	762
763	13000600	3787750	763
764	13000600	3792750	764
765	13000600	3797750	765
766	13000600	3802750	766
767	13000600	3807750	767
768	13000600	3812750	768
769	13000600	3817750	769
770	13000600	3822750	770
771	13000600	3827750	771
772	13000600	3832750	772
773	13000600	3837750	773
774	13000600	3842750	774
775	13000600	3847750	775
776	13000600	3852750	776
777	13000600	3857750	777
778	13000600	3862750	778
779	13000600	3867750	779
780	13000600	3872750	780
781	13000600	3877750	781
782	13000600	3882750	782
783	13000600	3887750	783
784	13000600	3892750	784
785	13000600	3897750	785
786	13000600	3902750	786
787	13000600	3907750	787
788	13000600	3912750	788
789	13000600	3917750	789
790	13000600	3922750	790
791	13000600	3927750	791
792	13000600	3932750	792
793	13000600	3937750	793
794	13000600	3942750	794
795	13000600	3947750	795
796	13000600	3952750	796
797	13000600	3957750	797
798	13000600	3962750	798
799	13000600	3967750	799
800	13000600	3972750	800
801	13000600	3977750	801
802	13000600	3982750	802
803	13000600	3987750	803
804	13000600	3992750	804
805	13000600	3997750	805
806	13000600	4002750	806
807	13000600	4007750	807
808	13000600	4012750	808
809	13000600	4017750	809
810	13000600	4022750	810
811	13000600	4027750	811
812	13000600	4032750	812
813	13000600	4037750	813
814	13000600	4042750	814
815	13000600	4047750	815
816	13000600	4052750	816
817	13000600	4057750	817
818	13000600	4062750	818
819	13000600	4067750	819
820	13000600	4072750	820
821	13000600	4077750	821
822	13000600	4082750	822
823	13000600	4087750	823
824	13000600	4092750	824
825	13000600	4097750	825
826	13000600	4102750	826
827	13000600	4107750	827
828	13000600	4112750	828
829	13000600	4117750	829
830	13000600	4122750	830
831	13000600	4127750	831
832	13000600	4132750	832
833	13000600	4137750	833
834	13000600	4142750	834
835	13000600	4147750	835
836	13000600	4152750	836
837	13000600	4157750	837
838	13000600	4162750	838
839	13000600	4167750	839
840	13000600	4172750	840
841	13000600	4177750	841
842	13000600	4182750	842
843	13000600	4187750	843
844	13000600	4192750	844
845	13000600	4197750	845
846	13000600	4202750	846
847	13000600	4207750	847
848	13000600	4212750	848
849	13000600	4217750	849
850	13000600	4222750	850
851	13000600	4227750	851
852	13000600	4232750	852
853	13000600	4237750	853
854	13000600	4242750	854
855	13000600	4247750	855
856	13000600	4252750	856
857	13000600	4257750	857
858	13000600	4262750	858
859	13000600	4267750	859
860	13000600	4272750	860
861	13000600	4277750	861
862	13000600	4282750	862
863	13000600	4287750	863
864	13000600	4292750	864
865	13000600	4297750	865
866	13000600	4302750	866
867	13000600	4307750	867
868	13000600	4312750	868
869	13000600	4317750	869
870	13000600	4322750	870
871	13000600	4327750	871
872	13000600	4332750	872
873	13000600	4337750	873
874	13000600	4342750	874
875	13000600	4347750	875
876	13000600	4352750	876
877	13000600	4357750	877
878	13000600	4362750	878
879	13000600	4367750	879
880	13000600	4372750	880
881	13000600	4377750	881
882	13000600	4382750	882
883	13000600	4387750	883
884	13000600	4392750	884
885	13000600	4397750	885
886	13000600	4402750	886
887	13000600	4407750	887
888	13000600	4412750	888
889	13000600	4417750	889
890	13000600	4422750	890
891	13000600	4427750	891
892	13000600	4432750	892
893	13000600	4437750	893
894	13000600	4442750	894
895	13000600	4447750	895
896	13000600	4452750	896
897	13000600	4457750	897
898	13000600	4462750	898
899	13000600	4467750	899
900	13000600	4472750	900
901	13000600	4477750	901
902	13000600	4482750	902
903	13000600	4487750	903
904	13000600	4492750	904
905	13000600	4497750	905
906	13000600	4502750	906
907	13000600	4507750	907
908	13000600	4512750	908
909	13000600	4517750	909
910	13000600	4522750	910
911	13000600	4527750	911
912	13000600	4532750	912
913	13000600	4537750	913
914	13000600	4542750	914
915	13000600	4547750	915
916	13000600	4552750	916
917	13000600	4557750	917
918	13000600	4562750	918
919	13000600	4567750	919
920	13000600	4572750	920
921	13000600	4577750	921
922	13000600	4582750	922
923	13000600	4587750	923
924	13000600	4592750	924
